Id;Name;timeset;Degree;weighted degree;Eccentricity;Closeness;harmonicclosnesscentrality;Betweenness;Modularity Class;Pageranks;componentnumber;clustering;Triangles;Eigen;Country;Political Party
4600;Dean Heller;;2;2;10;0.181967;0.188532;0;23;0.000057;0;1;1;0.000488;USA;Republican
1667;Will Quince MP;;4;4;10;0.181961;0.193957;0;22;0.000103;0;0.5;3;0.003264;;
458;Stewart Jackson;;4;4;10;0.181939;0.193858;0;22;0.00012;0;0.5;3;0.002875;UK;Conservative
2787;Dr Phillip Lee MP;;2;2;10;0.181939;0.193731;0;22;0.000057;0;1;1;0.002456;;
533;Jake Berry MP;;2;2;10;0.181933;0.193717;0;22;0.000055;0;1;1;0.002604;;
4312;Caroline Ansell;;2;2;10;0.181933;0.193717;0;22;0.000057;0;1;1;0.002502;UK;Conservative
3296;Huw Merriman MP;;2;2;10;0.181933;0.193717;0;22;0.000057;0;1;1;0.002502;;
3847;Miguel Castro Reynoso;;1;1;12;0.181933;0.18932;0;6;0.000024;0;0;0;0.000297;;
3433;Richard Graham;;2;2;10;0.181927;0.193689;0;22;0.000058;0;1;1;0.002452;UK;Conservative
3002;David Nuttall;;2;2;10;0.181927;0.193689;0;22;0.000061;0;1;1;0.002437;UK;Conservative
1898;Ben Wallace for Wyre and Preston North;;2;2;10;0.181927;0.193689;0;22;0.000061;0;1;1;0.002437;;
1635;Suella Fernandes MP;;2;2;10;0.181927;0.193689;0;22;0.000061;0;1;1;0.002437;;
9;Mark Lancaster;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
35;Victoria Prentis;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
47;Royston Smith MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
262;Rishi Sunak;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
914;Mike Freer MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1240;Guto Bebb;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
1295;David Evennett MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1317;Julian Sturdy MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1326;Dr James Davies;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1380;Caroline Nokes;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
1460;Alberto Costa MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1896;James Brokenshire;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
2031;James Gray;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
2482;Michael Tomlinson MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
2596;Theresa Villiers;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5786;Gareth Johnson MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
4742;Conor Burns;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5641;Mary Robinson MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
3750;James Berry;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
4381;Simon Hoare MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
4105;Peter Heaton-Jones;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5814;Sam Gyimah;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5488;William Wragg MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
3477;Chris White;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
4365;Stuart Andrew;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
3945;Kevin Foster;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
3485;Geoffrey Cox MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
3314;Steve Baker, Wycombe;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
4054;Alec Shelbrooke MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
4436;Chris Green;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5607;David Burrowes;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5831;Greg Hands;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
3702;John Stevenson MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
3066;Sir Edward Garnier QC;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
5256;Jonathan Djanogly;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;UK;Conservative
5707;Michael Ellis MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
4460;Iain Stewart MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
3710;Rt. Hon. Tobias Ellwood MP;;1;1;10;0.181922;0.193604;0;22;0.000033;0;0;0;0.002187;;
1410;Ardalan Shekarabi;;2;2;11;0.181737;0.188783;0;11;0.000046;0;1;1;0.000531;;
4029;Eneko Goia;;3;3;11;0.181458;0.185971;0;15;0.000095;0;1;3;0.000632;;
3167;Arantxa Tapia;;3;3;11;0.181458;0.185971;0;15;0.000095;0;1;3;0.000632;;
1226;Gerry Brownlee;;10;10;12;0.181397;0.189314;0;25;0.00011;0;0.822222;37;0.006905;New Zealand;National Party
1837;State Representative Matt Fridy;;1;1;11;0.181347;0.186383;0;16;0.000041;0;0;0;0.000194;;
2285;Sandy Stimpson;;1;1;11;0.181347;0.186383;0;16;0.000041;0;0;0;0.000194;;
5123;Patrício Destro;;1;1;11;0.181319;0.189903;0;10;0.000024;0;0;0;0.000498;;
3639;Claire Martin;;1;1;11;0.181269;0.188592;0;26;0.000021;0;0;0;0.000339;;
4895;Graciela Saldaña;;1;1;11;0.181141;0.186426;0;6;0.000026;0;0;0;0.000243;;
2434;Antonio Bassolino;;1;1;11;0.181008;0.187773;0;7;0.000026;0;0;0;0.000244;;
1696;Henryk Kowalczyk;;2;2;12;0.180996;0.18799;0;5;0.000043;0;1;1;0.000709;Poland;Klub Parlamentarny Prawo i Sprawiedliwość
944;Hon Michael Woodhouse;;4;4;12;0.180736;0.188022;0;25;0.00005;0;0.166667;1;0.00208;;
3235;Hans-Peter Semmler;;2;2;12;0.180725;0.187892;0;15;0.000042;0;1;1;0.000681;;
120;Deidre Brock MP;;3;3;11;0.180714;0.188271;0;3;0.000055;0;0.666667;2;0.001532;;
1347;Mary Creagh;;1;1;10;0.180615;0.186842;0;17;0.000027;0;0;0;0.000309;UK;Labour
1989;Jon Cruddas;;1;1;10;0.180615;0.186842;0;17;0.000027;0;0;0;0.000309;UK;Labour
1593;Pankaj Singh;;1;1;11;0.180554;0.188175;0;10;0.000024;0;0;0;0.000464;;
5008;張慶忠;;3;3;11;0.180515;0.18777;0;19;0.000047;0;0.333333;1;0.001743;;
2866;Councilwoman Michele Fiore;;1;1;10;0.180377;0.186725;0;23;0.000031;0;0;0;0.00029;;
1844;徐耀昌加油讚;;2;2;11;0.18024;0.186922;0;19;0.000035;0;0;0;0.000853;;
4685;Mads Fuglede;;1;1;11;0.180168;0.186381;0;12;0.000022;0;0;0;0.000494;Denmark;The Liberal Party
2384;Liborio Vidal;;1;1;11;0.180108;0.186378;0;0;0.000017;0;0;0;0.000534;;
3427;林卓廷 LAM CHEUK TING;;6;6;11;0.180075;0.186241;0;19;0.000131;0;0.6;9;0.001483;;
3449;Steve Glazer;;1;1;11;0.180064;0.184622;0;23;0.000034;0;0;0;0.000196;;
2742;鄺俊宇 Roy Kwong;;3;3;11;0.180048;0.185945;0;19;0.000067;0;1;3;0.000893;;
4064;Emily Lau Wai-hing;;3;3;11;0.180048;0.185945;0;19;0.000067;0;1;3;0.000893;;
946;Sadananda Gowda;;1;1;11;0.179872;0.185697;0;17;0.00003;0;0;0;0.000232;;
1795;Raúl Paz;;2;2;11;0.179872;0.185459;0;6;0.000042;0;1;1;0.000582;;
2889;Alejandro Etienne;;2;2;12;0.179757;0.185815;0;6;0.000038;0;0;0;0.000985;;
330;Martin Docherty-Hughes MP;;2;2;10;0.17973;0.18662;0;3;0.000039;0;1;1;0.001052;;
254;Ine Eriksen Søreide;;1;1;11;0.179708;0.187114;0;16;0.000023;0;0;0;0.000453;;
3969;Petra Bohuslav;;1;1;11;0.179708;0.187114;0;16;0.000023;0;0;0;0.000453;;
2732;劉國隆建築師;;1;1;11;0.179708;0.187114;0;16;0.000023;0;0;0;0.000453;;
1683;Vincenzo Copertino;;1;1;11;0.179708;0.187114;0;16;0.000023;0;0;0;0.000453;;
3701;Linda Fabiani MSP for East Kilbride;;2;2;10;0.179697;0.186479;0;3;0.000039;0;1;1;0.00101;;
54;Clare Haughey MSP;;2;2;10;0.179697;0.186479;0;3;0.00004;0;0;0;0.001018;;
852;Carol Monaghan - MP for Glasgow North West;;2;2;10;0.179697;0.186479;0;3;0.00004;0;0;0;0.000948;;
5179;Corri Wilson SNP;;1;1;10;0.179686;0.186366;0;3;0.000024;0;0;0;0.000674;;
2814;Lou Gentile for Ohio;;1;1;11;0.179637;0.184214;0;23;0.000033;0;0;0;0.000212;;
5231;Johnny For Plymouth;;3;3;11;0.179353;0.187024;0;22;0.00008;0;0;0;0.000791;;
3951;Roberto Robaina;;1;1;11;0.179348;0.187773;0;10;0.000023;0;0;0;0.000568;;
834;Malalai Joya;;1;1;11;0.179201;0.184809;0;20;0.000018;0;0;0;0.000397;;
2574;Izabela Kloc;;1;1;12;0.17919;0.185722;0;5;0.000026;0;0;0;0.000443;Poland;Klub Parlamentarny Prawo i Sprawiedliwość
3153;Jarosław Sellin - oficjalna strona;;1;1;12;0.17919;0.185722;0;5;0.000026;0;0;0;0.000443;;
4847;Erica Stanford;;1;1;12;0.179157;0.18559;0;25;0.00002;0;0;0;0.000452;New Zealand;National Party
4865;陳茂嘉;;1;1;11;0.178984;0.185067;0;19;0.000021;0;0;0;0.00053;;
4781;Enrique Rivas Cuéllar;;3;3;12;0.178973;0.186073;0;6;0.000054;0;0.666667;2;0.001266;;
754;Jarosław W. Lasecki;;1;1;11;0.178935;0.185153;0;8;0.000025;0;0;0;0.000338;;
5887;Amit V. Deshmukh;;1;1;11;0.178935;0.185153;0;8;0.000025;0;0;0;0.000338;;
2279;Françoise David;;2;2;11;0.17887;0.184277;0;26;0.000041;0;1;1;0.000449;;
3248;Gabriel Wikström;;1;1;11;0.178854;0.185177;0;11;0.000028;0;0;0;0.000291;;
4276;Rep. Lois Frankel;;2;2;10;0.17881;0.183521;0;23;0.000067;0;1;1;0.000493;;
4495;Delegate Greg Habeeb;;2;2;11;0.178718;0.183454;0;23;0.000072;0;1;1;0.000453;;
5219;Delegate Eileen Filler-Corn;;1;1;11;0.17854;0.183121;0;23;0.00004;0;0;0;0.000254;;
5103;Pablo A. González León;;2;2;12;0.178427;0.185071;0;6;0.000038;0;0;0;0.000951;;
2748;Captain Amarinder Singh;;3;3;10;0.178298;0.183419;0;17;0.000077;0;0.666667;2;0.000832;;
5500;Martin Carbaugh State Representative District 81;;2;2;11;0.178206;0.183325;0;23;0.000062;0;1;1;0.000451;;
3199;Jan-Christoph Oetjen;;1;1;11;0.178158;0.185161;0;15;0.000027;0;0;0;0.00037;;
4215;Gero Hocker;;1;1;11;0.178158;0.185161;0;15;0.000027;0;0;0;0.00037;;
5265;Carl Cevin-Key Coste;;1;1;11;0.178158;0.185161;0;15;0.000027;0;0;0;0.00037;;
5702;María Dolores Del Río;;2;2;12;0.178072;0.184267;0;6;0.000047;0;1;1;0.000575;;
5319;Hon. William Kabogo Gitau;;2;2;11;0.178072;0.182512;0;23;0.00007;0;1;1;0.000427;;
2431;S.M. Jakir Hossain;;1;1;11;0.178066;0.182427;0;23;0.000039;0;0;0;0.000239;;
2652;Alain Berset;;1;1;11;0.178066;0.182427;0;23;0.000039;0;0;0;0.000239;;
4584;Andreas Zakostelsky;;1;1;11;0.17805;0.184111;0;16;0.000027;0;0;0;0.00025;;
4779;يوسف الشاهد Youssef Chahed;;1;1;11;0.17805;0.184111;0;16;0.000027;0;0;0;0.00025;;
2487;Fábio Marcondes;;1;1;12;0.178018;0.186555;0;10;0.000023;0;0;0;0.000499;;
1754;Lilianne Ploumen;;1;1;11;0.177943;0.183276;0;5;0.00003;0;0;0;0.000203;;
5039;Bruno Bilde;;7;7;12;0.177927;0.18541;0;19;0.000109;0;1;21;0.00225;France;Front National
4748;Theo Clarke;;2;2;11;0.177922;0.185609;0;22;0.000055;0;0;0;0.000835;;
3330;Dr Shirin Sharmin Chaudhury;;1;1;11;0.177697;0.181933;0;17;0.000033;0;0;0;0.000192;;
808;Eric Holcomb;;1;1;11;0.177462;0.182206;0;23;0.000034;0;0;0;0.000246;;
3059;Tofik Mamedov;;1;1;11;0.177143;0.183327;0;20;0.000019;0;0;0;0.00065;;
62;Fernando Martínez Guerrero;;3;3;11;0.177037;0.182115;0;6;0.000071;0;1;3;0.000792;;
1735;Pat Boyd;;1;1;11;0.176803;0.180815;0;23;0.000042;0;0;0;0.000181;;
4138;Dr. Paulo César;;1;1;11;0.176671;0.184368;0;10;0.000024;0;0;0;0.000483;;
4351;João Lyra;;1;1;11;0.176671;0.184368;0;10;0.000024;0;0;0;0.000483;;
2597;許智峯;;1;1;11;0.176666;0.18141;0;19;0.000029;0;0;0;0.000302;;
4287;Dalva Figueiredo;;2;2;12;0.176492;0.184133;0;10;0.000037;0;0;0;0.00075;;
3360;Alain Rousset;;1;1;12;0.176434;0.18376;0;2;0.000017;0;0;0;0.001146;;
3540;Pollyana Gama;;1;1;11;0.176397;0.183872;0;10;0.000024;0;0;0;0.000356;;
5530;Andre Carson;;1;1;10;0.176386;0.180675;0;20;0.000036;0;0;0;0.000205;;
4237;Dr. Tina Pannes;;1;1;11;0.176297;0.183425;0;15;0.000024;0;0;0;0.000305;;
3249;Gilles Bisson, MPP Timmins-James Bay;;2;2;11;0.176181;0.180994;0;26;0.000041;0;0;0;0.000482;;
1314;Szigetvári Viktor;;3;3;11;0.176165;0.180621;0;17;0.000089;0;1;3;0.000651;;
2533;Deputado Roberto Alves;;1;1;11;0.175992;0.182879;0;10;0.000026;0;0;0;0.000277;;
3657;Jaime Méndez;;2;2;11;0.175945;0.182485;0;8;0.000039;0;0;0;0.000654;;
2672;Beto Tricoli;;1;1;10;0.175919;0.182668;0;10;0.000025;0;0;0;0.000306;;
831;Andrew Atkinson;;2;2;10;0.175908;0.183422;0;22;0.000056;0;1;1;0.00063;;
4245;Nelson Araujo;;1;1;11;0.175903;0.180175;0;23;0.000038;0;0;0;0.000233;;
2545;Andy Schor;;1;1;11;0.175851;0.180048;0;23;0.000043;0;0;0;0.00022;;
5053;Vanessa Guerra;;1;1;11;0.175851;0.180048;0;23;0.000043;0;0;0;0.00022;;
1321;Councilman Joel Burns;;1;1;11;0.175793;0.179882;0;23;0.000043;0;0;0;0.0002;;
1922;Senator Ricardo Lara;;1;1;11;0.175793;0.179882;0;23;0.000043;0;0;0;0.0002;;
2740;Douglas Chapman MP;;3;3;11;0.1756;0.182594;0;3;0.000054;0;1;3;0.001375;;
5541;Ruža Tomašić;;1;1;12;0.175501;0.182073;0;22;0.00003;0;0;0;0.000288;;
4937;Martin Kupka;;1;1;12;0.175501;0.182073;0;22;0.00003;0;0;0;0.000288;;
4038;Bürgermeister Klaus Luger;;1;1;11;0.175412;0.181384;0;11;0.000023;0;0;0;0.000253;;
794;Massimo Zedda;;1;1;11;0.175298;0.180607;0;7;0.000026;0;0;0;0.000266;;
2552;Senator Dave Koehler;;2;2;11;0.175022;0.179572;0;23;0.000062;0;0;0;0.000445;;
1457;Bill Frick;;1;1;11;0.174898;0.179078;0;23;0.000034;0;0;0;0.000235;;
4738;Deputado Lancaster;;1;1;12;0.174877;0.182632;0;10;0.000027;0;0;0;0.000289;;
5798;Congresswoman Dina Titus;;1;1;11;0.174862;0.179184;0;23;0.000038;0;0;0;0.000241;;
1565;Congressman G. K. Butterfield;;1;1;11;0.174862;0.179184;0;23;0.000038;0;0;0;0.000241;;
4069;Jayne Cowan;;1;1;10;0.174557;0.180458;0;22;0.000032;0;0;0;0.000318;;
3551;Suzy Davies AM/AC;;1;1;10;0.174557;0.180458;0;22;0.000032;0;0;0;0.000318;;
328;Juan Fernández SN;;1;1;12;0.17432;0.181715;0;6;0.000024;0;0;0;0.000559;;
2476;Gigla Agulashvili  გიგლა აგულაშვილი;;2;2;11;0.174289;0.178493;0;23;0.000075;0;0;0;0.000418;;
3585;Ulrike Trebesius, MEP;;2;2;11;0.17394;0.179567;0;16;0.000065;0;1;1;0.00041;;
3906;Augustin Jianu;;2;2;11;0.17394;0.179567;0;16;0.000065;0;1;1;0.00041;;
5208;Capitão Augusto - Deputado Federal;;1;1;12;0.173873;0.180697;0;10;0.000027;0;0;0;0.000226;;
1523;LaToya Cantrell;;1;1;11;0.173838;0.177826;0;23;0.00004;0;0;0;0.00019;;
1528;Pat McGuire, State Senator;;1;1;11;0.173694;0.177789;0;23;0.000037;0;0;0;0.000221;;
900;Senator Eric Lesser;;1;1;11;0.173623;0.177758;0;23;0.000045;0;0;0;0.000242;;
1084;Senator Richard J. Ross;;1;1;11;0.173623;0.177758;0;23;0.000045;0;0;0;0.000242;;
1174;Tom McGee;;1;1;11;0.173623;0.177758;0;23;0.000045;0;0;0;0.000242;;
2301;Deb Goldberg;;1;1;11;0.173623;0.177758;0;23;0.000045;0;0;0;0.000242;;
5146;Senator Marc Pacheco;;1;1;11;0.173623;0.177758;0;23;0.000045;0;0;0;0.000242;;
339;Representative Lucy Torres-Gomez;;1;1;10;0.17347;0.179467;0;23;0.000033;0;0;0;0.000375;;
1425;Senator Bob Hackett;;1;1;10;0.17347;0.179467;0;23;0.000033;0;0;0;0.000375;;
3640;Nick Freitas;;1;1;10;0.17347;0.179467;0;23;0.000033;0;0;0;0.000375;;
3186;Representative Beau Matthew LaFave;;1;1;11;0.173373;0.179239;0;23;0.000028;0;0;0;0.000281;;
3836;Harangozó Gábor;;4;4;11;0.173297;0.177735;0;17;0.000142;0;0.833333;5;0.000883;;
1281;Lukács Zoltán;;1;1;11;0.173216;0.177353;0;17;0.000043;0;0;0;0.00025;;
5749;Hiszékeny Dezső;;1;1;11;0.173216;0.177353;0;17;0.000043;0;0;0;0.00025;;
373;Gúr Nándor;;1;1;11;0.173216;0.177353;0;17;0.000043;0;0;0;0.00025;;
117;Will Brownsberger;;1;1;11;0.173038;0.177024;0;23;0.000043;0;0;0;0.000198;;
4492;Marjorie Decker;;1;1;11;0.173038;0.177024;0;23;0.000043;0;0;0;0.000198;;
3277;Benny Wenda;;1;1;12;0.172911;0.178875;0;20;0.00002;0;0;0;0.000453;;
4233;Alejandra Lordén;;2;2;11;0.172901;0.178927;0;8;0.000037;0;0;0;0.000712;;
5397;Martín Lousteau;;1;1;11;0.172861;0.17911;0;8;0.000021;0;0;0;0.000636;;
3122;Coronel Telhada;;1;1;11;0.172578;0.17921;0;10;0.000025;0;0;0;0.000315;;
386;Ivan Lewis MP;;1;1;9;0.172457;0.177612;0;17;0.00003;0;0;0;0.000257;;
2610;Keiko Sofia Fujimori Higuchi;;2;2;11;0.172412;0.178346;0;8;0.000065;0;1;1;0.000445;;
3905;Alfredo Barnechea;;2;2;11;0.172412;0.178346;0;8;0.000065;0;1;1;0.000445;;
1963;Alan García;;1;1;11;0.172407;0.178261;0;8;0.000034;0;0;0;0.000266;;
5653;Christoph Meyer;;2;2;12;0.172402;0.179055;0;15;0.000043;0;0;0;0.000517;Germany;Free Democratic Party
868;Mike Gallagher;;1;1;11;0.172266;0.177973;0;8;0.000043;0;0;0;0.000234;USA;Republican
953;Bassima Hakkaoui;;1;1;11;0.172266;0.177973;0;8;0.000043;0;0;0;0.000234;;
4716;Gustavo Valdés;;1;1;11;0.172266;0.177973;0;8;0.000043;0;0;0;0.000234;;
3150;Koço Kokëdhima;;1;1;11;0.172186;0.17876;0;21;0.000018;0;0;0;0.000513;;
141;Ali Atalan;;2;2;11;0.17212;0.177956;0;5;0.000041;0;1;1;0.000545;;
817;Hüda Kaya;;1;1;11;0.172115;0.177872;0;5;0.000025;0;0;0;0.000294;;
1514;Jenny Marra MSP;;5;5;10;0.17207;0.177857;0;17;0.000106;0;0.6;6;0.001543;;
2796;Ian Murray for Edinburgh South;;5;5;10;0.172065;0.177829;0;17;0.000106;0;0.8;8;0.001534;;
4355;Enrique Reina;;1;1;12;0.17204;0.177484;0;6;0.000025;0;0;0;0.000268;;
2053;Dan Sullivan;;2;2;10;0.17196;0.177193;0;23;0.000055;0;0;0;0.000633;USA;Republican
4803;David Perdue;;2;2;10;0.17196;0.177193;0;23;0.000055;0;0;0;0.000633;USA;Republican
5642;Ryan Ferns - WV State Senate;;1;1;10;0.171935;0.177978;0;23;0.000032;0;0;0;0.000299;;
445;Bikram Singh Majithia;;2;2;12;0.171745;0.17686;0;17;0.000056;0;1;1;0.000411;;
4897;Maggie Chapman;;1;1;11;0.171272;0.176801;0;20;0.000025;0;0;0;0.000217;;
5516;João Pinho de Almeida;;3;3;11;0.170965;0.176961;0;5;0.000071;0;1;3;0.000704;;
3863;Ken Macintosh MSP;;3;3;10;0.170594;0.175977;0;17;0.000067;0;1;3;0.00098;;
3813;Claudia Beamish;;2;2;10;0.170545;0.175802;0;17;0.000047;0;1;1;0.000716;;
1994;Scott Pruitt;;1;1;10;0.17052;0.176255;0;23;0.000031;0;0;0;0.000248;;
4415;Amir Ohana - אמיר אוחנה;;1;1;10;0.170466;0.175044;0;4;0.000029;0;0;0;0.00023;;
1905;Zé Reinaldo;;1;1;11;0.170452;0.176769;0;10;0.000025;0;0;0;0.000307;;
4130;Alan Brown MP;;1;1;11;0.170437;0.176782;0;3;0.000024;0;0;0;0.000444;;
149;Tom Reed;;1;1;10;0.170358;0.174685;0;23;0.000034;0;0;0;0.000245;USA;Republican
857;Cynthia Viteri;;1;1;10;0.170196;0.176038;0;23;0.000033;0;0;0;0.000274;;
3716;Congressman John Kline;;1;1;10;0.170196;0.176038;0;23;0.000033;0;0;0;0.000274;;
2109;Martin Whitfield MP;;1;1;10;0.169971;0.174959;0;17;0.000028;0;0;0;0.000295;;
4826;Assemblyman Mike Norris;;2;2;10;0.169741;0.175159;0;23;0.000058;0;0;0;0.000495;;
853;Assemblyman Ray Walter;;2;2;10;0.169741;0.175159;0;23;0.000058;0;0;0;0.000495;;
5792;George E. Pataki;;2;2;10;0.169741;0.175159;0;23;0.000058;0;0;0;0.000495;;
3194;Henner Schmidt;;1;1;12;0.169634;0.175678;0;15;0.000027;0;0;0;0.000242;;
1494;State Representative Tim Butler;;1;1;10;0.169425;0.173897;0;4;0.000031;0;0;0;0.00023;;
5013;Rôney Nemer;;1;1;12;0.169173;0.175857;0;10;0.000026;0;0;0;0.000271;;
1307;余宛如;;2;2;12;0.168998;0.174252;0;19;0.000046;0;1;1;0.000447;;
4374;李麗芬;;2;2;12;0.168998;0.174252;0;19;0.000046;0;1;1;0.000447;;
4773;Rebecca Garcia;;1;1;12;0.168878;0.175981;0;10;0.000025;0;0;0;0.000326;;
3706;Steve Barclay;;1;1;11;0.168651;0.174156;0;22;0.000032;0;0;0;0.000334;;
1020;Triny Vaca;;1;1;12;0.168574;0.173635;0;6;0.000029;0;0;0;0.000227;;
4052;Mike Rounds;;1;1;12;0.168574;0.173635;0;6;0.000029;0;0;0;0.000227;USA;Republican
4335;Gerardo García Castillo;;1;1;12;0.168252;0.174154;0;6;0.000025;0;0;0;0.000229;;
4905;Josefina Mendoza;;1;1;11;0.168128;0.173505;0;8;0.000025;0;0;0;0.000262;;
3120;MUDr.  Rom Kostřica, prof.;;1;1;11;0.168123;0.17328;0;13;0.000031;0;0;0;0.000258;;
236;Henry McMaster;;1;1;10;0.168046;0.17294;0;23;0.000034;0;0;0;0.000251;;
3876;Vicentinho Junior;;1;1;12;0.167903;0.173845;0;5;0.000031;0;0;0;0.000204;;
1024;Pernille Schnoor;;1;1;12;0.167717;0.172128;0;12;0.000027;0;0;0;0.000229;Denmark;The Alternative
3865;Nagua Alba;;1;1;11;0.167665;0.172071;0;11;0.000039;0;0;0;0.000203;;
2813;Telmo Correia;;4;4;11;0.16766;0.173178;0;5;0.000093;0;0.833333;5;0.000883;;
2004;Pedro Mota Soares;;3;3;11;0.167655;0.173094;0;5;0.000072;0;1;3;0.000691;;
4842;Tomasz Szymański;;1;1;12;0.167641;0.173086;0;5;0.000036;0;0;0;0.000187;Poland;Klub Parlamentarny Platforma Obywatelska
2785;Jarosław Gowin;;1;1;12;0.167641;0.173086;0;5;0.000036;0;0;0;0.000187;Poland;Klub Parlamentarny Prawo i Sprawiedliwość
3141;Declan J. O'Scanlon Jr.;;2;2;10;0.167385;0.173093;0;23;0.000058;0;1;1;0.00044;;
3286;Douglas Hansen-Luke;;2;2;11;0.167342;0.174997;0;22;0.000054;0;0;0;0.000963;;
3408;Simón Gaviria Muñoz;;1;1;12;0.167276;0.171162;0;5;0.000042;0;0;0;0.00018;;
2222;Zbigniew Kuźmiuk;;2;2;12;0.167242;0.172647;0;5;0.000044;0;1;1;0.000595;;
2214;Liz Saville Roberts AS/MP;;4;4;11;0.167096;0.172555;0;3;0.000079;0;0.833333;5;0.001035;;
500;Siân Gwenllian AC/AM;;3;3;11;0.167091;0.172471;0;3;0.000061;0;1;3;0.000806;;
4463;Jimmy Jairala;;1;1;10;0.167006;0.171528;0;20;0.000031;0;0;0;0.000213;;
5731;Jane Nelson;;1;1;10;0.166959;0.171617;0;23;0.000031;0;0;0;0.000261;;
2703;Sigrid Bazan;;2;2;10;0.166817;0.171376;0;20;0.000062;0;1;1;0.000391;;
3997;Marisa Glave;;2;2;10;0.166817;0.171376;0;20;0.000062;0;1;1;0.000391;;
5610;Svandís Svavarsdóttir;;1;1;10;0.166803;0.171249;0;20;0.000031;0;0;0;0.000203;;
3350;Abdullah Gül;;2;2;12;0.1667;0.171436;0;5;0.000081;0;0;0;0.000387;;
3290;Ahmet Davutoğlu;;2;2;12;0.1667;0.171436;0;5;0.000081;0;0;0;0.000387;;
3232;Mehmet Tahmazoğlu;;1;1;12;0.16669;0.171323;0;5;0.000045;0;0;0;0.000198;;
2968;Lim Hng Kiang;;2;2;12;0.166681;0.172226;0;2;0.00005;0;1;1;0.000588;;
3685;Perla Tun;;2;2;12;0.166662;0.171506;0;6;0.000049;0;1;1;0.000413;;
1857;Lee Yi Shyan;;3;3;12;0.166526;0.172088;0;2;0.000077;0;0.666667;2;0.000719;;
595;Lim Biow Chuan;;1;1;12;0.166512;0.171891;0;2;0.00003;0;0;0;0.000317;;
3103;Anifah Aman;;1;1;12;0.166512;0.171891;0;2;0.00003;0;0;0;0.000317;Malaysia;United Malays National Organisation
3650;Assoc Prof Muhammad Faishal Ibrahim;;1;1;12;0.166512;0.171891;0;2;0.00003;0;0;0;0.000317;;
4736;Victor Lye Thiam Fatt 赖添发;;1;1;12;0.166512;0.171891;0;2;0.00003;0;0;0;0.000317;;
